anime_id,title,type,source,score,genre,episode
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,Movie,Unknown,6.07,"Action, Sci-Fi, Adventure, Space, Drama, Shounen",1
30193,Eun-sil-i,Movie,Unknown,6.11,Drama,1
37596,Poputepipikku 2,TV,4-koma manga,0,"Comedy, Parody, Dementia",0
20715,Mint,Movie,Original,0,"Fantasy, Drama",1
23799,Dango San Kyoudai Attoiuma Gekijou,TV,Unknown,7.35,"Kids, Music",50
12477,Sakasama no Patema,Movie,Original,8.17,"Sci-Fi, Seinen",1
15591,Joshiraku OVA,OVA,Manga,7.48,"Slice of Life, Comedy",1
18823,Hello Kitty no Kieta Santa-san no Okurimono,OVA,Unknown,5.66,Kids,1
2873,Bible Black Only Version,OVA,Visual novel,6.96,Hentai,2
2744,Potemayo,TV,4-koma manga,7.37,"Comedy, School, Seinen",12
33267,Jinxiu Shenzhou Zhi Qi You Ji,TV,Original,5.73,"Adventure, Fantasy",0
4502,Stringendo+Accelerando Ultimatum Sera,OVA,Manga,7.37,Hentai,3
6918,Wolverine,TV,Other,6.19,"Action, Martial Arts, Super Power",12
1873,Plawres Sanshirou,TV,Manga,7.57,"Adventure, Sports, Mecha, School, Sci-Fi, Shounen",37
17315,Shin Pro Golfer Saru,TV,Unknown,6.71,"Kids, Sports",10
25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Movie,Unknown,5.86,Kids,1
22817,Kindaichi Shounen no Jikenbo Returns,TV,Manga,7.59,"Mystery, Shounen",25
34264,Ninja Bear,TV,Original,0,"Comedy, School",0
30654,Ansatsu Kyoushitsu 2nd Season,TV,Manga,8.66,"Action, Comedy, School, Shounen",25
29850,AKB48 Stage Fighter,Special,Unknown,5.31,Action,1
30989,Bary-san no Imabari-ben Kouza,TV,Original,5.61,Comedy,47
34224,Doubutsu Mura no Kodomo-tachi,Movie,Original,4.13,Slice of Life,1
6979,Shukufuku no Campanella,TV,Visual novel,6.37,"Adventure, Fantasy, Harem, Magic",12
28019,Slippy Dandy,TV,Unknown,5.71,"Action, Kids, Mystery",4
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,OVA,Manga,6.55,"Comedy, Sports, Shounen Ai",2
21711,Torero Kamomiro,Music,Music,4.87,"Music, Kids",1
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,Movie,Original,4.44,"Action, Adventure, Comedy, Shounen",1
24849,Injutsu no Yakata The Animation,OVA,Manga,6.51,Hentai,1
9361,Molly Star-Racer,Music,Unknown,5.68,"Mecha, Music",1
7510,Shisha no Sho,Movie,Unknown,6.09,"Drama, Supernatural",1
8145,Gegege no Kitarou: Nippon Bakuretsu,Movie,Unknown,6.43,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",1
11597,Nisemonogatari,TV,Light novel,8.2,"Mystery, Comedy, Supernatural, Ecchi",11
3683,Kabatotto,TV,Unknown,6.43,Comedy,300
32581,Gaza: Changing the World,ONA,Original,5.65,"Drama, Supernatural",1
35202,Hand Shakers: Go ago Go,Special,Original,5.76,Action,1
840,Narue no Sekai,TV,Manga,6.67,"Comedy, Romance, Sci-Fi",12
1133,Tenchi Muyou! GXP,TV,Original,7.24,"Action, Police, Space, Comedy, Harem, Mecha, Sci-Fi, Shounen",26
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,OVA,Visual novel,6.71,Hentai,2
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,Special,Manga,4.91,"Fantasy, Magic, Shoujo",1
9817,McDull: Gushi,Movie,Unknown,6.57,Comedy,1
37017,Kensaku to Enjin no ABC Days,ONA,Original,4.77,Kids,26
12001,One Piece 3D: Gekisou! Trap Coaster,Movie,Manga,7.26,"Action, Adventure, Fantasy, Comedy, Shounen",1
31519,Anitore! EX,TV,Original,5.53,"Comedy, Sports",12
30024,SOS Kochira Chikyuu,Movie,Unknown,6.33,"Drama, Kids",1
5569,Tsui no Sora,OVA,Visual novel,2.92,Hentai,1
5571,Shining May,OVA,Unknown,5.34,Hentai,1
12965,Jewelpet Movie: Sweets Dance Princess,Movie,Original,6.11,"Fantasy, Magic, Shoujo",1
3653,Kurogane no Linebarrels,TV,Manga,7.04,"Action, Sci-Fi, Mecha",24
32739,JRA Hokan Keikaku,ONA,Original,4.81,"Action, Mecha",3
5177,Denpa-teki na Kanojo,OVA,Light novel,7.7,"Mystery, Thriller, School",2
20581,Nekketsu Tantei Jimusho,ONA,Unknown,5.42,"Comedy, Mystery, Parody",5
18451,Don: Gokudou Suikoden,OVA,Unknown,5.77,Drama,2
536,Slayers: The Motion Picture,Movie,Light novel,7.36,"Adventure, Comedy, Magic, Fantasy, Shounen",1
1266,Yoroiden Samurai Troopers Kikoutei Densetsu,OVA,Unknown,6.77,"Adventure, Fantasy, Samurai, Shounen",4
23107,GO-GO Tamagotchi!,TV,Unknown,6.57,"Comedy, Fantasy, Kids",50
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,TV,Unknown,6.33,"Action, Comedy, Sci-Fi",13
2911,Kyoushirou to Towa no Sora Specials,Special,Manga,6.69,"Drama, Magic, Romance, Shounen",6
7174,Usaru-san,Special,Unknown,6.07,Kids,4
4802,Kawarazaki-ke no Ichizoku The Animation,OVA,Unknown,5.56,Hentai,2
23209,Sora no Method,TV,Original,6.79,"Slice of Life, Drama, Fantasy, School",13
12057,My Imouto: Koakuma na A-Cup,OVA,Light novel,6.76,Hentai,2
4824,Isourou Tengoku,OVA,Unknown,5.81,Hentai,2
35517,Caribadix,TV,Original,4.88,"Music, Comedy",46
1123,Beet the Vandel Buster Excellion,TV,Manga,6.8,"Adventure, Fantasy, Shounen, Supernatural",25
16159,Mirai Kara Kita Shounen Super Jetter,TV,Original,5.83,"Action, Comedy, Super Power, Sci-Fi",52
23191,Chokin no Susume,Movie,Original,6.82,Comedy,1
32461,Mitsuami no Kamisama,Movie,Manga,6.87,"Slice of Life, Drama, Seinen",1
4063,Sekirei,TV,Manga,7.32,"Action, Comedy, Ecchi, Harem, Super Power",12
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,OVA,Visual novel,7.13,Hentai,0
8150,Gegege no Kitarou: Chisougan,Movie,Unknown,6.02,"Adventure, Comedy, Fantasy, Horror, Supernatural",1
36486,Lalala Lala-chan ★Uchuu ni Muchuu★,TV,Other,5,"Adventure, Kids, Fantasy",12
9316,Toushindai My Lover: Minami tai Mecha-Minami,OVA,Unknown,4.94,Hentai,1
2278,Mahou Yuugi 3D,OVA,Original,5.78,"Comedy, Magic",1
33983,Onihei,TV,Novel,7.37,"Historical, Seinen",13
33201,Ojisan to Marshmallow Special,Special,Web manga,6.11,Comedy,1
1543,Yoake Mae yori Ruriiro na: Crescent Love,TV,Visual novel,7.2,"Comedy, Romance, School, Sci-Fi",12
854,Soul Link,TV,Visual novel,6.21,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi",12
2574,Kashi no Ki Mokku,TV,Unknown,5.88,"Adventure, Fantasy",52
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,Visual novel,7.48,"Action, Supernatural, Magic, Fantasy",1
6311,Sarutobi Ecchan,TV,Unknown,6,"Comedy, Kids, Magic, School",26
2326,Nankyoku 28 Gou,OVA,Unknown,5.7,Hentai,1
540,Tenchi Muyou! Ryououki 2nd Season,OVA,Original,7.75,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",6
21041,Follow Me,Music,Unknown,6.37,"Slice of Life, Romance, Music, Drama",1
3622,Ikusa Otome Suvia,OVA,Visual novel,6.59,"Fantasy, Hentai",4
1721,Hitohira,TV,Manga,6.85,"Drama, Romance, School, Slice of Life",12
1892,YAT Anshin! Uchuu Ryokou 2,TV,Original,7.01,"Adventure, Comedy, Sci-Fi, Shounen",25
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,Movie,Unknown,6.53,"Kids, Adventure, Comedy",1
33532,Twin Angel Break,TV,Game,5.96,"Drama, Magic",12
33499,Ganbare! Kickers Specials,Special,Manga,6.35,"Sports, Drama, Shounen",2
4723,Seishun Anime Zenshuu,TV,Other,6.68,"Historical, Drama, Romance",32
13159,Kuromajo-san ga Tooru!!,TV,Novel,6.49,"Comedy, Magic, School, Slice of Life",60
36093,Car Radio,Music,Music,4.82,Music,1
684,Tenshi no Shippo Chu!,TV,Unknown,6.6,"Fantasy, Magic, Romance",11
7308,Mirai Shounen Conan (Movie),Movie,Novel,7.08,"Adventure, Drama, Sci-Fi",1
17481,Hello Kitty no Oyayubi-hime (OVA),OVA,Unknown,6.02,"Fantasy, Kids",1
29976,Dance with Devils,TV,Original,6.68,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo",12
35233,Jingisukan no Jin-kun,ONA,Other,4.13,Comedy,10
14129,Starless: 21st Century Nymphomaniacs,OVA,Visual novel,6.64,Hentai,4
25943,Hacka Doll,Special,Other,5.7,Fantasy,2
3525,Extra,Music,Unknown,6,"Action, Sci-Fi, Music, Dementia, Horror",1
1158,Geobreeders: File-X Chibi Neko Dakkan,OVA,Manga,6.45,"Adventure, Comedy, Shounen, Supernatural",3
11239,Hidamari Sketch x Honeycomb,TV,4-koma manga,7.95,"Slice of Life, Comedy, School, Seinen",12
36402,Chiisana Tegami,Music,Original,3.17,"Music, Kids",1
7524,Mahou no Pen,Movie,Original,5.54,Historical,1
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu,Movie,Manga,0,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",1
1682,Baldr Force Exe Resolution,OVA,Visual novel,6.58,"Action, Drama, Mecha, Sci-Fi",4
10105,Bavi Stock,OVA,Novel,5.28,"Action, Sci-Fi, Adventure, Fantasy",2
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Special,Manga,7.71,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",1
4808,Hurricane Polymar,TV,Unknown,6.68,"Action, Adventure, Police, Sci-Fi, Super Power",26
9290,Moyashimon CGI Anime,OVA,Unknown,6.27,"Comedy, School, Supernatural",1
17721,Rennyo Monogatari,Movie,Unknown,7.5,"Drama, Historical",1
30891,Oni Chichi: Refresh♥,OVA,Visual novel,7.29,Hentai,0
35191,Free! Movie 2: Timeless Medley - Yakusoku,Movie,Original,7.75,"Slice of Life, Sports, School",1
10687,Saint Seiya: Legend of Sanctuary,Movie,Manga,6.47,"Sci-Fi, Adventure, Fantasy, Shounen",1
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Movie,Unknown,7.47,"Action, Adventure, Comedy, Supernatural, Martial Arts, Shounen",1
11097,Zou no Inai Doubutsuen,Movie,Unknown,5.58,Drama,1
37566,Qin Shi Ming Yue: Yi Zhe Ru Shi,ONA,Novel,6.2,"Drama, Historical",1
34176,Zero kara Hajimeru Mahou no Sho,TV,Light novel,7.21,"Action, Fantasy",12
2465,Idol Bouei-tai Hummingbird,OVA,Light novel,5.88,"Military, Music, Comedy, Parody",4
7698,Sangokushi Daisanbu Harukanaru Taichi,Movie,Unknown,6.9,"Action, Historical",1
3099,Juusenshi Gulkeeva,TV,Unknown,6.42,"Action, Fantasy, Mecha, Super Power",26
32417,Chibinacs,TV,Other,6.29,Comedy,25
3948,Mahou Sensei Negima! Introduction Film,OVA,Unknown,6.83,"Action, Ecchi, Comedy, Harem, Romance, Supernatural",3
6251,Sketchbook: Full Color&#039;s Picture Drama,Special,4-koma manga,6.45,"Slice of Life, Comedy",6
2119,Captain Tsubasa: Ayaushi! Zen Nihon Jr.,Movie,Unknown,6.87,"Action, Sports, Shounen",1
318,Hand Maid May,TV,Original,6.82,"Comedy, Ecchi, Harem, Romance, Sci-Fi",10
23267,Osaru no Tairyou,Movie,Original,5.28,Slice of Life,1
24855,Girlfriend (Kari),TV,Game,5.99,"School, Slice of Life",12
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,Movie,Unknown,7.19,"Adventure, Comedy, Fantasy, Kids, Shounen",1
1188,Momoiro Sisters,TV,4-koma manga,6.25,"Comedy, Slice of Life",24
17903,Otokogi,OVA,Unknown,5.89,Seinen,3
2737,Kouryuu no Mimi: Mina no Shou,OVA,Manga,5.15,"Action, Super Power, Drama",2
32230,Xi You Ji,TV,Novel,7.08,"Adventure, Fantasy",52
19585,Kobo-chan,TV,4-koma manga,6.56,"Comedy, Kids, Slice of Life",63
15913,Happy☆Lucky Bikkuriman,TV,Unknown,7.16,"Adventure, Comedy, Fantasy, Kids",46
29943,Crazy for It,Movie,Unknown,5.84,"Dementia, Music",1
13141,Shibainuko-san,TV,Manga,5.83,Comedy,26
28185,Oniku Daisuki! Zeushi-kun 2nd Season,ONA,Original,5.13,Comedy,6
2150,Tanoshii Muumin Ikka,TV,Book,8.05,"Adventure, Comedy, Fantasy, Kids, Slice of Life",78
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,TV,Game,6.33,"Action, Comedy",10
4498,Ikenie,OVA,Manga,5.59,Hentai,1
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,OVA,Other,0,,1
2823,Barbapapa,TV,Picture book,6.18,"Fantasy, Comedy",45
13089,Hana to Mogura,Movie,Unknown,5.66,Comedy,1
34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,Special,Web manga,6.86,"Action, Comedy, School",1
1062,Nekojiru Gekijou Jirujiru Original,TV,Manga,6.6,"Action, Comedy",27
300,3x3 Eyes,OVA,Manga,6.91,"Action, Demons, Fantasy, Horror, Romance",4
21293,Sore Ike! Anpanman: Shabondama no Purun,Movie,Unknown,5.43,"Comedy, Fantasy, Kids",1
738,MÄR,TV,Manga,7.39,"Action, Adventure, Comedy, Fantasy, Shounen",102
5211,Hime Dorei,OVA,Visual novel,6.09,Hentai,2
5091,Manga Sarutobi Sasuke,TV,Unknown,6.83,"Adventure, Comedy, Historical, Supernatural",24
29655,Chanda Gou,Movie,Unknown,4.33,,1
9976,Wakaranai Buta,Movie,Original,4.7,Drama,1
12351,eX-Driver the Movie Specials,Special,Unknown,6.43,Comedy,3
34449,The Reflection,TV,Original,5.21,"Action, Super Power",12
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,Special,Unknown,6,"Adventure, Kids",1
34368,Vatican Kiseki Chousakan,TV,Novel,6.43,"Mystery, Supernatural, Drama",12
3690,Chou Hatsumei Boy Kanipan,TV,Original,6.89,"Adventure, Comedy, Mecha, Romance",21
25611,Genki Genki Non-tan (2004),TV,Unknown,5.88,"Kids, Music",10
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,Movie,Unknown,6.07,"Mecha, Sci-Fi",1
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Movie,Unknown,6.53,Kids,1
8532,Katekyo Hitman Reborn! Special,ONA,Manga,7.69,"Comedy, Shounen",1
3712,Zero no Tsukaima: Princesses no Rondo,TV,Light novel,7.56,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",12
24679,Flanders no Inu Specials,Special,Unknown,5.89,"Slice of Life, Drama",2
35835,RErideD: Tokigoe no Derrida,TV,Original,0,Sci-Fi,0
1923,Urusei Yatsura Movie 4: Lum The Forever,Movie,Manga,6.88,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",1
1049,Cello Hiki no Gauche (1982),Movie,Book,7.03,"Music, Kids, Drama, Fantasy",1
12281,Rinne no Lagrange Season 2,TV,Original,7.04,"Action, Comedy, Mecha, Sci-Fi",12
28829,Cinterrier-jou no Hanamuko,Movie,Original,4.83,"Kids, Fantasy, Comedy",1
16498,Shingeki no Kyojin,TV,Manga,8.49,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",25
750,Binchou-tan,TV,Manga,6.98,"Slice of Life, Comedy",12
33042,Zonmi-chan: Halloween☆Special Movie!,ONA,Original,4.61,"Comedy, Horror",1
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Special,Original,6.55,Sci-Fi,1
31771,Amanchu!,TV,Manga,7.35,"Comedy, School, Shounen, Slice of Life",12
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,OVA,Light novel,8.19,"Comedy, Romance, School",1
7468,Princess Lover! Picture Drama,Special,Unknown,6.25,"Harem, Comedy, Ecchi, School",6
9062,Angel Beats! Specials,Special,Original,7.74,"Action, Comedy, Supernatural, School",2
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,OVA,Manga,7.26,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",1
19901,Donkikko,TV,Unknown,6.11,"Comedy, Shounen",21
4379,Inmu: Ikenie no Utage,OVA,Original,5.84,"Hentai, Demons",2
3823,Little Lulu to Chicchai Nakama,TV,Unknown,6.58,"Kids, Slice of Life, Comedy",26
36362,Hamburger no Tsukurikata,Music,Original,4,"Music, Kids",1
20713,Mai Zhu,Movie,Unknown,5.32,"Comedy, Historical",1
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,Special,Unknown,7.19,"Action, Adventure, Mystery, Comedy, Seinen",1
27551,Deko Boko Friends,TV,Original,6.13,"Kids, Comedy",0
1153,Crying Freeman,OVA,Manga,6.59,"Action, Police, Martial Arts, Romance, Drama, Seinen",6
25495,fake!fake!,Music,Unknown,6.25,Music,1
35988,Dame x Prince Anime Caravan,TV,Visual novel,6.6,"Adventure, Comedy, Romance",12
1245,Shihaisha no Tasogare,OVA,Manga,5.98,"Action, Supernatural, Demons, Drama, Horror, Sci-Fi, Shoujo",1
30901,Utawarerumono: Itsuwari no Kamen,TV,Visual novel,7.34,"Action, Drama, Fantasy",25
29325,Ghost in the Shell: Arise - Alternative Architecture,TV,Manga,7.32,"Mecha, Police, Psychological, Sci-Fi",10
30429,Utsukushii,Music,Unknown,4.67,Music,1
2697,Hi-Speed Jecy,OVA,Light novel,6.25,"Action, Sci-Fi",12
32,Neon Genesis Evangelion: The End of Evangelion,Movie,Original,8.48,"Sci-Fi, Dementia, Psychological, Drama, Mecha",1
31647,Ponkotsuland Saga,ONA,Manga,4.99,"Comedy, Parody",1
36624,4 Shuunen Monst? Shiru ka yo!,Special,Game,5.09,"Game, Comedy",1
2458,Kimagure Orange☆Road OVA,OVA,Manga,7.57,"Magic, Comedy, Romance, School, Drama",8
5920,Xanadu Dragonslayer Densetsu,OVA,Unknown,5.92,"Adventure, Fantasy, Comedy",1
2018,Warau Hyouteki,OVA,Manga,6.37,"Horror, Mystery",1
5945,Element Hunters,TV,Original,6.68,"Sci-Fi, Shounen",39
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,Special,Manga,7.21,"Action, Police, Comedy, Seinen",1
1041,Zetsuai 1989,OVA,Manga,6.61,"Drama, Music, Romance, Sports, Yaoi",1
2314,Tobe! Kujira no Peek,Movie,Unknown,6.08,"Adventure, Drama",1
32811,Black Ocean,Music,Music,4.87,Music,1
5585,New Dream Hunter Rem: Yume no Kishitachi,OVA,Original,6.19,"Ecchi, Magic",1
30404,Taku Boda,Movie,Unknown,4.96,Dementia,1
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,Movie,Unknown,7.24,"Drama, Fantasy, Romance",1
25375,Moon Pride,Music,Unknown,6.87,"Music, Supernatural, Magic, Romance",1
361,Memories Off,OVA,Visual novel,6.03,"Romance, Drama",3
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,Movie,Manga,6.15,"Adventure, Comedy, Fantasy, Mecha, Shounen",1
29359,Bazar dé Gozarre,Special,Unknown,4,Comedy,33
37368,Shounen Ashibe: Go! Go! Goma-chan 3,TV,4-koma manga,5.75,"Comedy, Seinen, Slice of Life",0
21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,Movie,Unknown,5.67,"Comedy, Fantasy, Kids",1
22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,OVA,Unknown,5.97,"Kids, Fantasy",1
30732,Agukaru: Play with Ibaraki-hen Episode 0,ONA,Unknown,4.58,"Magic, Slice of Life, Supernatural",1
439,RG Veda,OVA,Unknown,6.23,"Adventure, Drama, Fantasy",2
4183,Uchuu Taitei God Sigma,TV,Unknown,6.61,"Action, Space, Mecha",50
33867,Kabi Usagi,ONA,Original,6.5,Comedy,0
33737,Megaton-kyuu Musashi,TV,Original,0,"Mecha, School",0
1949,Mahou no Chocolate,OVA,Original,5.34,"Drama, Romance",1
14117,Blood-C: Special Edition,Special,Unknown,6.86,"Action, Horror, School, Supernatural, Vampire",2
35756,Comic Girls,TV,4-koma manga,7.2,"Slice of Life, Comedy",12
23897,Lovely Movie: Itoshi no Muco,TV,Manga,6.3,Slice of Life,20
4662,Neo Angelique Abyss: Second Age,TV,Visual novel,7.16,"Adventure, Fantasy, Harem, Shoujo",13
32144,Toshi Souzou Gakubu Shoukai,ONA,Original,5.44,Slice of Life,2
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,Movie,Manga,6.3,"Action, Comedy, Sports, Shounen",1
21081,Yu Bang Xiang Zheng,Movie,Unknown,5.79,Historical,1
20199,Ganbare Gonbe,TV,Unknown,5.75,"Comedy, Kids, Parody",77
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,Movie,Manga,6.67,"Adventure, Comedy, Fantasy, Game",1
17623,Futago no Monchhichi,TV,Unknown,6,"Comedy, Kids",130
8235,Muumin (1972),TV,Book,6.69,"Adventure, Comedy, Fantasy, Slice of Life",52
6217,Crayon Shin-chan Movie 03: Unkokusai no Yabou,Movie,Manga,7.11,"Sci-Fi, Comedy, Historical, Seinen",1
1380,Blue Gender: The Warrior,Movie,Original,6.31,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",1
14213,Otogi Manga Calendar,TV,Original,6.54,Historical,312
6452,Akuu Daisakusen Srungle,TV,Original,6.41,"Action, Mecha, Sci-Fi",53
33526,Choco to Watashi,Music,Original,4.77,"Kids, Music",1
2016,Mermaid Forest OVA,OVA,Manga,6.93,"Drama, Fantasy, Horror, Mystery",1
12371,Bosco no Mori no Nakama-tachi,Special,Unknown,5.54,"Adventure, Fantasy",1
1766,Youseiki Suikoden,OVA,Light novel,5.74,"Action, Martial Arts, Fantasy",1
7501,Kintarou Taiiku Nikki,Movie,Original,4.82,Comedy,1
35800,Ginga,Music,Original,5.98,"Adventure, Music, Sci-Fi",1
2803,Densetsu no Yuusha Da Garn,TV,Unknown,7.26,"Mecha, Sci-Fi, Shounen",46
1057,Ippatsu Kiki Musume,TV,Unknown,6.38,"Action, Comedy, Ecchi",16
35307,Shiseido x Kamiusagi Rope,ONA,Original,4.86,"Comedy, Slice of Life",2
35489,Sakai Noriko no Yoiko no Ohanashi Hiroba,OVA,Book,7.67,"Fantasy, Kids",10
15793,Senki Zesshou Symphogear G,TV,Original,7.51,"Action, Music, Sci-Fi",13
26135,Afghanistan Paghman-mura no Monogatari: Sekaiichi Utsukushii Boku no Mura,OVA,Unknown,6.58,"Historical, Kids",1
36643,Kairisei Million Arthur,ONA,Card game,4.68,"Fantasy, Game",1
23865,Ojisan Kaizou Kouza,Movie,Unknown,6.11,Comedy,1
35115,Warau Salesman Episode 0,Special,Manga,5.85,"Psychological, Seinen, Supernatural",1
2033,Tamala 2010: A Punk Cat in Space,Movie,Original,6.66,"Psychological, Comedy, Dementia, Sci-Fi",1
66,Azumanga Daioh,TV,4-koma manga,8.04,"Slice of Life, Comedy, School",26
22547,Blade & Soul,TV,Game,6.2,"Action, Adventure, Fantasy, Martial Arts",13
5688,Gegege no Kitarou (1968),TV,Manga,7.03,"Adventure, Comedy, Horror, Supernatural, Fantasy",65
3807,Honoo no Alpenrose: Judy & Randy,TV,Manga,6.96,"Historical, Drama, Romance, Shoujo",20
9088,Saiyuuki Gaiden,OVA,Manga,7.98,"Action, Adventure, Drama, Fantasy",3
34222,Higanjima X,ONA,Manga,5.48,"Horror, Vampire, Fantasy, Seinen",12
1210,NHK ni Youkoso!,TV,Novel,8.38,"Comedy, Psychological, Drama, Romance",24
1484,Youma,OVA,Manga,6.2,"Action, Demons, Fantasy, Horror, Supernatural",2
30082,Sonna Boku ga Suki,Music,Music,5.22,"Music, Kids",1
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Special,Manga,7.41,"Comedy, School, Shoujo",1
9310,Ryoujoku Famiresu Choukyou Menu,OVA,Visual novel,6.63,Hentai,2
16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,OVA,Visual novel,7.05,Hentai,2
28701,Fate/stay night: Unlimited Blade Works 2nd Season,TV,Visual novel,8.4,"Action, Supernatural, Magic, Fantasy",13
6999,Tennis no Ouji-sama: Another Story - Messages From Past and Future Specials,Special,Unknown,7.25,"Comedy, Sports",2
13795,The Green Wind,Special,Unknown,4.97,Fantasy,1
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,TV,Original,6.5,"Action, Kids, Shounen",40
25059,"Nikoniko, Pun",TV,Unknown,5.67,"Fantasy, Comedy, Kids",40
23375,Minarai Diva,TV,Original,5.54,Music,10
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,TV,Unknown,7.67,"Action, Mecha, Sci-Fi, Super Power",12
9070,Oden-kun,TV,Picture book,6.94,Comedy,156
1053,Tokyo Daigaku Monogatari,OVA,Unknown,5.19,"Comedy, Drama, Ecchi, Romance, School",2
29675,Sarasoujuu no Hana no Iro,Movie,Unknown,5.17,Drama,1
25965,Backkom 2,TV,Original,6.04,"Comedy, Kids",52
34358,Ocha-ken: Hotto Monogatari,TV,Other,6.54,"Kids, Slice of Life",13
31265,Shashinki 87,Movie,Original,3.77,Dementia,1
2383,Cybersix,TV,Other,7.33,"Action, Adventure, Romance, Sci-Fi",13
6520,Anime TV de Hakken! Tamagotchi,TV,Unknown,6.32,"Comedy, Fantasy, Kids, Slice of Life",27
